Model,MDO34
Firmware Version,1.10.4

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.0004,
Horizontal Delay,0,
Sample Interval,4e-08,
Record Length,100000,
Gating,0.0% to 100.0%,
Probe Attenuation,5,250
Vertical Units,A,V
Vertical Offset,0,0
Vertical Scale,1,20
Vertical Position,0,0
,,
,,
,,
Label,,
TIME,CH1,CH2
3.85560e-04,-0.28,0
3.85600e-04,-0.28,0
3.85640e-04,-0.36,0
3.85680e-04,-0.36,0
3.85720e-04,-0.4,0.8
3.85760e-04,-0.44,0.8
3.85800e-04,-0.44,1.6
3.85840e-04,-0.48,-12.8
3.85880e-04,-0.6,-28
3.85920e-04,-0.6,-36.8
3.85960e-04,-0.52,-32
3.86000e-04,-0.64,-24.8
3.86040e-04,-0.6,-27.2
3.86080e-04,-0.6,-32
3.86120e-04,-0.76,-30.4
3.86160e-04,-0.76,-27.2
3.86200e-04,-0.72,-28.8
3.86240e-04,-0.8,-30.4
3.86280e-04,-0.76,-30.4
3.86320e-04,-0.8,-28.8
3.86360e-04,-0.92,-28.8
3.86400e-04,-0.92,-29.6
3.86440e-04,-0.88,-29.6
3.86480e-04,-0.92,-28.8
3.86520e-04,-0.96,-28.8
3.86560e-04,-1,-29.6
3.86600e-04,-1.04,-29.6
3.86640e-04,-1.04,-28.8
3.86680e-04,-1.04,-28.8
3.86720e-04,-1.08,-28.8
3.86760e-04,-1.12,-29.6
3.86800e-04,-1.12,-28.8
3.86840e-04,-1.2,-28.8
3.86880e-04,-1.16,-28.8
3.86920e-04,-1.2,-29.6
3.86960e-04,-1.2,-29.6
3.87000e-04,-1.24,-28.8
3.87040e-04,-1.28,-29.6
3.87080e-04,-1.28,-29.6
3.87120e-04,-1.28,-28.8
3.87160e-04,-1.32,-29.6
3.87200e-04,-1.32,-29.6
3.87240e-04,-1.36,-30.4
3.87280e-04,-1.36,-29.6
3.87320e-04,-1.36,-28.8
3.87360e-04,-1.36,-29.6
3.87400e-04,-1.4,-29.6
3.87440e-04,-1.4,-28.8
3.87480e-04,-1.4,-28.8
3.87520e-04,-1.4,-30.4
3.87560e-04,-1.4,-29.6
3.87600e-04,-1.44,-28.8
3.87640e-04,-1.44,-29.6
3.87680e-04,-1.48,-29.6
3.87720e-04,-1.44,-29.6
3.87760e-04,-1.48,-29.6
3.87800e-04,-1.48,-29.6
3.87840e-04,-1.48,-29.6
3.87880e-04,-1.48,-29.6
3.87920e-04,-1.44,-29.6
3.87960e-04,-1.48,-29.6
3.88000e-04,-1.48,-29.6
3.88040e-04,-1.52,-29.6
3.88080e-04,-1.48,-29.6
3.88120e-04,-1.48,-29.6
3.88160e-04,-1.48,-29.6
3.88200e-04,-1.48,-29.6
3.88240e-04,-1.48,-29.6
3.88280e-04,-1.52,-28.8
3.88320e-04,-1.48,-28.8
3.88360e-04,-1.48,-28.8
3.88400e-04,-1.48,-29.6
3.88440e-04,-1.44,-28.8
3.88480e-04,-1.44,-29.6
3.88520e-04,-1.48,-29.6
3.88560e-04,-1.44,-29.6
3.88600e-04,-1.4,-29.6
3.88640e-04,-1.44,-29.6
3.88680e-04,-1.36,-29.6
3.88720e-04,-1.4,-29.6
3.88760e-04,-1.4,-30.4
3.88800e-04,-1.36,-28.8
3.88840e-04,-1.36,-30.4
3.88880e-04,-1.36,-29.6
3.88920e-04,-1.36,-29.6
3.88960e-04,-1.36,-29.6
3.89000e-04,-1.32,-30.4
3.89040e-04,-1.32,-29.6
3.89080e-04,-1.28,-29.6
3.89120e-04,-1.28,-29.6
3.89160e-04,-1.24,-29.6
3.89200e-04,-1.28,-29.6
3.89240e-04,-1.2,-29.6
3.89280e-04,-1.24,-30.4
3.89320e-04,-1.2,-29.6
3.89360e-04,-1.2,-29.6
3.89400e-04,-1.16,-30.4
3.89440e-04,-1.16,-29.6
3.89480e-04,-1.12,-29.6
3.89520e-04,-1.12,-28.8
3.89560e-04,-1.08,-27.2
3.89600e-04,-1.04,-24.8
3.89640e-04,-1,4
3.89680e-04,-0.92,0.8
3.89720e-04,-1,-1.6
3.89760e-04,-0.92,0
3.89800e-04,-0.96,1.6
3.89840e-04,-0.92,-0.8
3.89880e-04,-0.84,-0.8
3.89920e-04,-0.76,0
3.89960e-04,-0.84,0
3.90000e-04,-0.8,0
3.90040e-04,-0.76,-0.8
3.90080e-04,-0.76,0
3.90120e-04,-0.68,0
3.90160e-04,-0.64,-0.8
3.90200e-04,-0.64,-0.8
3.90240e-04,-0.6,0
3.90280e-04,-0.56,-0.8
3.90320e-04,-0.52,0
3.90360e-04,-0.44,-0.8
3.90400e-04,-0.48,0
3.90440e-04,-0.44,0
3.90480e-04,-0.4,0
3.90520e-04,-0.36,0
3.90560e-04,-0.32,0
3.90600e-04,-0.28,0
3.90640e-04,-0.28,0
3.90680e-04,-0.28,0
3.90720e-04,-0.2,0
3.90760e-04,-0.16,0
3.90800e-04,-0.16,0
3.90840e-04,-0.12,0
3.90880e-04,-0.08,0
3.90920e-04,-0.04,0
3.90960e-04,-0.04,0
3.91000e-04,0,0
3.91040e-04,0.04,0
3.91080e-04,0.04,-0.8
3.91120e-04,0.04,-0.8
3.91160e-04,0.08,0
3.91200e-04,0.12,0
3.91240e-04,0.16,0
3.91280e-04,0.2,0
3.91320e-04,0.2,-0.8
3.91360e-04,0.24,0
3.91400e-04,0.28,-0.8
3.91440e-04,0.32,0
3.91480e-04,0.36,-0.8
3.91520e-04,0.36,0
3.91560e-04,0.36,-1.6
3.91600e-04,0.4,-2.4
3.91640e-04,0.44,-2.4
3.91680e-04,0.44,-0.8
3.91720e-04,0.56,36.8
3.91760e-04,0.72,25.6
3.91800e-04,0.52,25.6
3.91840e-04,0.64,30.4
3.91880e-04,0.68,29.6
3.91920e-04,0.64,25.6
3.91960e-04,0.68,28
3.92000e-04,0.8,32
3.92040e-04,0.72,30.4
3.92080e-04,0.84,28
3.92120e-04,0.84,29.6
3.92160e-04,0.8,28.8
3.92200e-04,0.88,28.8
3.92240e-04,0.92,28.8
3.92280e-04,0.88,29.6
3.92320e-04,0.92,29.6
3.92360e-04,1,29.6
3.92400e-04,0.96,28.8
3.92440e-04,1.08,28.8
3.92480e-04,1.08,28.8
3.92520e-04,1,28.8
3.92560e-04,1.08,28.8
3.92600e-04,1.08,29.6
3.92640e-04,1.12,29.6
3.92680e-04,1.16,29.6
3.92720e-04,1.2,28.8
3.92760e-04,1.2,29.6
3.92800e-04,1.24,29.6
3.92840e-04,1.24,28.8
3.92880e-04,1.28,28.8
3.92920e-04,1.28,29.6
3.92960e-04,1.32,28.8
3.93000e-04,1.28,28.8
3.93040e-04,1.32,28.8
3.93080e-04,1.36,30.4
3.93120e-04,1.36,29.6
3.93160e-04,1.36,29.6
3.93200e-04,1.4,28.8
3.93240e-04,1.36,28.8
3.93280e-04,1.4,29.6
3.93320e-04,1.4,29.6
3.93360e-04,1.4,28.8
3.93400e-04,1.44,29.6
3.93440e-04,1.44,28.8
3.93480e-04,1.44,29.6
3.93520e-04,1.44,28.8
3.93560e-04,1.48,28.8
3.93600e-04,1.44,29.6
3.93640e-04,1.48,29.6
3.93680e-04,1.48,28.8
3.93720e-04,1.48,28.8
3.93760e-04,1.52,28.8
3.93800e-04,1.52,29.6
3.93840e-04,1.52,28.8
3.93880e-04,1.52,28.8
3.93920e-04,1.48,29.6
3.93960e-04,1.48,29.6
3.94000e-04,1.52,28.8
3.94040e-04,1.48,29.6
3.94080e-04,1.52,28.8
3.94120e-04,1.48,29.6
3.94160e-04,1.48,29.6
3.94200e-04,1.48,29.6
3.94240e-04,1.48,29.6
3.94280e-04,1.48,29.6
3.94320e-04,1.48,29.6
3.94360e-04,1.48,29.6
3.94400e-04,1.44,28.8
3.94440e-04,1.44,29.6
3.94480e-04,1.44,29.6
3.94520e-04,1.44,29.6
3.94560e-04,1.44,30.4
3.94600e-04,1.4,29.6
3.94640e-04,1.44,28.8
3.94680e-04,1.44,29.6
3.94720e-04,1.4,28.8
3.94760e-04,1.36,29.6
3.94800e-04,1.36,28.8
3.94840e-04,1.32,28.8
3.94880e-04,1.32,29.6
3.94920e-04,1.32,29.6
3.94960e-04,1.32,29.6
3.95000e-04,1.32,28.8
3.95040e-04,1.28,29.6
3.95080e-04,1.28,29.6
3.95120e-04,1.24,28.8
3.95160e-04,1.24,29.6
3.95200e-04,1.2,28.8
3.95240e-04,1.2,28.8
3.95280e-04,1.16,28.8
3.95320e-04,1.12,29.6
3.95360e-04,1.16,28.8
3.95400e-04,1.08,27.2
3.95440e-04,1.04,25.6
3.95480e-04,1.04,23.2
3.95520e-04,1,-2.4
3.95560e-04,0.92,-1.6
3.95600e-04,1,0.8
3.95640e-04,0.96,2.4
3.95680e-04,0.92,2.4
3.95720e-04,0.92,0
3.95760e-04,0.88,-0.8
3.95800e-04,0.8,-0.8
3.95840e-04,0.84,0
3.95880e-04,0.76,-1.6
3.95920e-04,0.72,0
3.95960e-04,0.72,0
3.96000e-04,0.68,0
3.96040e-04,0.64,0
3.96080e-04,0.64,-0.8
3.96120e-04,0.6,0
3.96160e-04,0.56,0
3.96200e-04,0.56,0
3.96240e-04,0.52,0
3.96280e-04,0.44,0
3.96320e-04,0.48,0
3.96360e-04,0.4,-0.8
3.96400e-04,0.36,0
3.96440e-04,0.36,0
3.96480e-04,0.32,0
3.96520e-04,0.28,-0.8
3.96560e-04,0.24,0
3.96600e-04,0.2,0
3.96640e-04,0.16,0
3.96680e-04,0.16,0
3.96720e-04,0.12,0
3.96760e-04,0.12,0
3.96800e-04,0.08,0
3.96840e-04,0.04,0
3.96880e-04,0,0
3.96920e-04,0,0
3.96960e-04,-0.04,0
3.97000e-04,-0.08,0
3.97040e-04,-0.08,0
3.97080e-04,-0.12,0
3.97120e-04,-0.16,0
3.97160e-04,-0.16,0
3.97200e-04,-0.2,0
3.97240e-04,-0.2,0
3.97280e-04,-0.24,0
3.97320e-04,-0.28,0
3.97360e-04,-0.36,0
3.97400e-04,-0.36,0
3.97440e-04,-0.36,0.8
3.97480e-04,-0.4,0.8
3.97520e-04,-0.4,2.4
3.97560e-04,-0.48,1.6
3.97600e-04,-0.52,-21.6
3.97640e-04,-0.6,-22.4
3.97680e-04,-0.52,-32.8
3.97720e-04,-0.56,-35.2
3.97760e-04,-0.64,-28
3.97800e-04,-0.6,-26.4
3.97840e-04,-0.64,-29.6
3.97880e-04,-0.76,-32
3.97920e-04,-0.72,-29.6
3.97960e-04,-0.76,-28
3.98000e-04,-0.8,-29.6
3.98040e-04,-0.8,-30.4
3.98080e-04,-0.84,-30.4
3.98120e-04,-0.92,-29.6
3.98160e-04,-0.88,-29.6
3.98200e-04,-0.88,-30.4
3.98240e-04,-0.96,-28.8
3.98280e-04,-0.96,-28.8
3.98320e-04,-1,-28.8
3.98360e-04,-1.04,-30.4
3.98400e-04,-1.04,-29.6
3.98440e-04,-1.08,-28.8
3.98480e-04,-1.12,-28.8
3.98520e-04,-1.12,-28.8
3.98560e-04,-1.12,-30.4
3.98600e-04,-1.16,-29.6
3.98640e-04,-1.16,-28.8
3.98680e-04,-1.2,-28.8
3.98720e-04,-1.24,-29.6
3.98760e-04,-1.28,-30.4
3.98800e-04,-1.28,-29.6
3.98840e-04,-1.28,-28.8
3.98880e-04,-1.28,-28.8
3.98920e-04,-1.32,-29.6
3.98960e-04,-1.36,-29.6
3.99000e-04,-1.32,-30.4
3.99040e-04,-1.36,-29.6
3.99080e-04,-1.4,-29.6
3.99120e-04,-1.36,-29.6
3.99160e-04,-1.36,-30.4
3.99200e-04,-1.4,-28.8
3.99240e-04,-1.4,-29.6
3.99280e-04,-1.4,-30.4
3.99320e-04,-1.4,-29.6
3.99360e-04,-1.44,-29.6
3.99400e-04,-1.48,-29.6
3.99440e-04,-1.44,-29.6
3.99480e-04,-1.44,-29.6
3.99520e-04,-1.44,-29.6
3.99560e-04,-1.48,-29.6
3.99600e-04,-1.48,-29.6
3.99640e-04,-1.48,-30.4
3.99680e-04,-1.52,-29.6
3.99720e-04,-1.48,-29.6
3.99760e-04,-1.48,-30.4
3.99800e-04,-1.52,-30.4
3.99840e-04,-1.52,-29.6
3.99880e-04,-1.48,-29.6
3.99920e-04,-1.52,-29.6
3.99960e-04,-1.48,-29.6
4.00000e-04,-1.52,-29.6
4.00040e-04,-1.48,-29.6
4.00080e-04,-1.48,-30.4
4.00120e-04,-1.48,-29.6
4.00160e-04,-1.44,-28.8
4.00200e-04,-1.44,-29.6
4.00240e-04,-1.44,-29.6
4.00280e-04,-1.48,-28.8
4.00320e-04,-1.44,-29.6
4.00360e-04,-1.4,-29.6
4.00400e-04,-1.4,-30.4
4.00440e-04,-1.4,-29.6
4.00480e-04,-1.4,-29.6
4.00520e-04,-1.4,-29.6
4.00560e-04,-1.4,-29.6
4.00600e-04,-1.36,-29.6
4.00640e-04,-1.36,-29.6
4.00680e-04,-1.32,-28.8
4.00720e-04,-1.36,-29.6
4.00760e-04,-1.32,-29.6
4.00800e-04,-1.32,-30.4
4.00840e-04,-1.28,-30.4
4.00880e-04,-1.28,-28.8
4.00920e-04,-1.28,-29.6
4.00960e-04,-1.24,-30.4
4.01000e-04,-1.24,-28.8
4.01040e-04,-1.2,-29.6
4.01080e-04,-1.2,-29.6
4.01120e-04,-1.2,-30.4
4.01160e-04,-1.16,-29.6
4.01200e-04,-1.12,-29.6
4.01240e-04,-1.12,-29.6
4.01280e-04,-1.08,-28.8
4.01320e-04,-1.08,-28
4.01360e-04,-1.04,-25.6
4.01400e-04,-1,-2.4
4.01440e-04,-0.88,-1.6
4.01480e-04,-1,-1.6
4.01520e-04,-0.96,0
4.01560e-04,-0.88,-0.8
4.01600e-04,-0.96,-0.8
4.01640e-04,-0.88,0
4.01680e-04,-0.8,1.6
4.01720e-04,-0.8,0
4.01760e-04,-0.76,0
4.01800e-04,-0.72,0
4.01840e-04,-0.72,0
4.01880e-04,-0.68,-0.8
4.01920e-04,-0.6,0
4.01960e-04,-0.64,-0.8
4.02000e-04,-0.6,0
4.02040e-04,-0.56,0
4.02080e-04,-0.52,0
4.02120e-04,-0.48,0
4.02160e-04,-0.44,-0.8
4.02200e-04,-0.44,0
4.02240e-04,-0.44,-0.8
4.02280e-04,-0.36,0
4.02320e-04,-0.32,0
4.02360e-04,-0.28,0
4.02400e-04,-0.28,0
4.02440e-04,-0.28,0
4.02480e-04,-0.2,0
4.02520e-04,-0.12,0
4.02560e-04,-0.12,0
4.02600e-04,-0.12,0
4.02640e-04,-0.08,0
4.02680e-04,-0.04,0
4.02720e-04,-0.04,-0.8
4.02760e-04,0,0
4.02800e-04,0,0
4.02840e-04,0.04,0
4.02880e-04,0.04,0
4.02920e-04,0.08,0
4.02960e-04,0.16,0
4.03000e-04,0.2,0
4.03040e-04,0.2,0
4.03080e-04,0.2,0
4.03120e-04,0.24,0
4.03160e-04,0.24,0
4.03200e-04,0.32,0
4.03240e-04,0.32,0
4.03280e-04,0.36,0
4.03320e-04,0.4,-1.6
4.03360e-04,0.4,-2.4
4.03400e-04,0.44,-2.4
4.03440e-04,0.48,3.2
4.03480e-04,0.6,39.2
4.03520e-04,0.6,35.2
4.03560e-04,0.56,26.4
4.03600e-04,0.6,28.8
4.03640e-04,0.64,31.2
4.03680e-04,0.64,28
4.03720e-04,0.76,26.4
4.03760e-04,0.8,28.8
4.03800e-04,0.68,30.4
4.03840e-04,0.8,30.4
4.03880e-04,0.8,28.8
4.03920e-04,0.8,28.8
4.03960e-04,0.92,29.6
4.04000e-04,0.92,30.4
4.04040e-04,0.88,28
4.04080e-04,0.96,28.8
4.04120e-04,0.96,29.6
4.04160e-04,1,28.8
4.04200e-04,1.08,29.6
4.04240e-04,1.04,29.6
4.04280e-04,1,29.6
4.04320e-04,1.12,28.8
4.04360e-04,1.12,28.8
4.04400e-04,1.16,28.8
4.04440e-04,1.16,29.6
4.04480e-04,1.16,28.8
4.04520e-04,1.2,28.8
4.04560e-04,1.2,28.8
4.04600e-04,1.24,29.6
4.04640e-04,1.28,29.6
4.04680e-04,1.28,29.6
4.04720e-04,1.28,28.8
4.04760e-04,1.32,29.6
4.04800e-04,1.32,28.8
4.04840e-04,1.36,29.6
4.04880e-04,1.36,28.8
4.04920e-04,1.36,29.6
4.04960e-04,1.4,28.8
4.05000e-04,1.36,29.6
4.05040e-04,1.44,28.8
4.05080e-04,1.44,28.8
4.05120e-04,1.4,28.8
4.05160e-04,1.4,28.8
4.05200e-04,1.44,28.8
4.05240e-04,1.48,29.6
4.05280e-04,1.44,28.8
4.05320e-04,1.48,28.8
4.05360e-04,1.48,28.8
4.05400e-04,1.48,29.6
4.05440e-04,1.48,30.4
4.05480e-04,1.48,28.8
4.05520e-04,1.48,28.8
4.05560e-04,1.48,28.8
4.05600e-04,1.48,29.6
4.05640e-04,1.48,28.8
4.05680e-04,1.52,29.6
4.05720e-04,1.52,28.8
4.05760e-04,1.48,28.8
4.05800e-04,1.48,29.6
4.05840e-04,1.48,28.8
4.05880e-04,1.48,29.6
4.05920e-04,1.52,29.6
4.05960e-04,1.48,28.8
4.06000e-04,1.48,28.8
4.06040e-04,1.48,29.6
4.06080e-04,1.48,28.8
4.06120e-04,1.48,29.6
4.06160e-04,1.48,28.8
4.06200e-04,1.48,28.8
4.06240e-04,1.48,29.6
4.06280e-04,1.48,29.6
4.06320e-04,1.44,28.8
4.06360e-04,1.4,29.6
4.06400e-04,1.4,29.6
4.06440e-04,1.4,28.8
4.06480e-04,1.4,28.8
4.06520e-04,1.36,28.8
4.06560e-04,1.32,28.8
4.06600e-04,1.36,29.6
4.06640e-04,1.36,30.4
4.06680e-04,1.32,29.6
4.06720e-04,1.28,28.8
4.06760e-04,1.32,28.8
4.06800e-04,1.28,29.6
4.06840e-04,1.24,29.6
4.06880e-04,1.24,28.8
4.06920e-04,1.24,29.6
4.06960e-04,1.2,29.6
4.07000e-04,1.16,29.6
4.07040e-04,1.2,29.6
4.07080e-04,1.12,29.6
4.07120e-04,1.12,28.8
4.07160e-04,1.08,28
4.07200e-04,1.08,25.6
4.07240e-04,1.04,23.2
4.07280e-04,1,8
4.07320e-04,0.92,3.2
4.07360e-04,0.92,2.4
4.07400e-04,0.96,1.6
4.07440e-04,0.92,-2.4
4.07480e-04,0.92,-2.4
4.07520e-04,0.88,-0.8
4.07560e-04,0.76,-0.8
4.07600e-04,0.76,0
4.07640e-04,0.8,0
4.07680e-04,0.72,0.8
4.07720e-04,0.72,0
4.07760e-04,0.68,-0.8
4.07800e-04,0.6,0
4.07840e-04,0.64,-0.8
4.07880e-04,0.64,0
4.07920e-04,0.56,0
4.07960e-04,0.52,0
4.08000e-04,0.52,0
4.08040e-04,0.44,0
4.08080e-04,0.44,-0.8
4.08120e-04,0.4,0
4.08160e-04,0.36,0
4.08200e-04,0.36,0
4.08240e-04,0.32,-0.8
4.08280e-04,0.24,0
4.08320e-04,0.24,0
4.08360e-04,0.24,0
4.08400e-04,0.2,0
4.08440e-04,0.16,0
4.08480e-04,0.12,-0.8
4.08520e-04,0.08,-0.8
4.08560e-04,0.04,0
4.08600e-04,0.04,-0.8
4.08640e-04,0,0
4.08680e-04,0,0
4.08720e-04,-0.04,0
4.08760e-04,-0.04,0
4.08800e-04,-0.08,0
4.08840e-04,-0.12,0
4.08880e-04,-0.16,0
4.08920e-04,-0.2,0
4.08960e-04,-0.2,0
4.09000e-04,-0.24,0
4.09040e-04,-0.28,0
4.09080e-04,-0.32,0
4.09120e-04,-0.32,0
4.09160e-04,-0.32,-0.8
4.09200e-04,-0.4,0
4.09240e-04,-0.4,0.8
4.09280e-04,-0.44,1.6
4.09320e-04,-0.48,-1.6
4.09360e-04,-0.48,-36.8
4.09400e-04,-0.64,-25.6
4.09440e-04,-0.52,-24
4.09480e-04,-0.56,-31.2
4.09520e-04,-0.6,-34.4
4.09560e-04,-0.6,-28.8
4.09600e-04,-0.68,-27.2
4.09640e-04,-0.76,-29.6
4.09680e-04,-0.72,-32
4.09720e-04,-0.76,-28.8
4.09760e-04,-0.8,-28
4.09800e-04,-0.8,-29.6
4.09840e-04,-0.88,-30.4
4.09880e-04,-0.92,-29.6
4.09920e-04,-0.88,-29.6
4.09960e-04,-0.92,-28.8
4.10000e-04,-0.96,-29.6
4.10040e-04,-1,-29.6
4.10080e-04,-1.04,-29.6
4.10120e-04,-1.04,-29.6
4.10160e-04,-1.04,-31.2
4.10200e-04,-1.08,-30.4
4.10240e-04,-1.12,-29.6
4.10280e-04,-1.12,-29.6
4.10320e-04,-1.16,-29.6
4.10360e-04,-1.16,-29.6
4.10400e-04,-1.16,-30.4
4.10440e-04,-1.24,-29.6
4.10480e-04,-1.24,-30.4
4.10520e-04,-1.24,-29.6
4.10560e-04,-1.28,-29.6
4.10600e-04,-1.28,-29.6
4.10640e-04,-1.28,-29.6
4.10680e-04,-1.32,-29.6
4.10720e-04,-1.36,-29.6
4.10760e-04,-1.32,-29.6
4.10800e-04,-1.36,-28.8
4.10840e-04,-1.36,-29.6
4.10880e-04,-1.4,-29.6
4.10920e-04,-1.4,-29.6
4.10960e-04,-1.4,-29.6
4.11000e-04,-1.44,-29.6
4.11040e-04,-1.44,-29.6
4.11080e-04,-1.44,-28.8
4.11120e-04,-1.44,-28.8
4.11160e-04,-1.48,-29.6
4.11200e-04,-1.48,-29.6
4.11240e-04,-1.48,-29.6
4.11280e-04,-1.48,-29.6
4.11320e-04,-1.48,-29.6
4.11360e-04,-1.48,-29.6
4.11400e-04,-1.48,-29.6
4.11440e-04,-1.48,-29.6
4.11480e-04,-1.48,-29.6
4.11520e-04,-1.52,-29.6
4.11560e-04,-1.48,-29.6
4.11600e-04,-1.52,-29.6
4.11640e-04,-1.48,-28.8
4.11680e-04,-1.48,-29.6
4.11720e-04,-1.52,-29.6
4.11760e-04,-1.52,-30.4
4.11800e-04,-1.48,-29.6
4.11840e-04,-1.48,-29.6
4.11880e-04,-1.48,-29.6
4.11920e-04,-1.44,-28.8
4.11960e-04,-1.48,-29.6
4.12000e-04,-1.48,-29.6
4.12040e-04,-1.44,-30.4
4.12080e-04,-1.44,-29.6
4.12120e-04,-1.44,-29.6
4.12160e-04,-1.4,-29.6
4.12200e-04,-1.4,-29.6
4.12240e-04,-1.4,-29.6
4.12280e-04,-1.4,-29.6
4.12320e-04,-1.36,-29.6
4.12360e-04,-1.36,-29.6
4.12400e-04,-1.36,-29.6
4.12440e-04,-1.36,-29.6
4.12480e-04,-1.32,-29.6
4.12520e-04,-1.32,-29.6
4.12560e-04,-1.32,-30.4
4.12600e-04,-1.28,-29.6
4.12640e-04,-1.28,-30.4
4.12680e-04,-1.28,-30.4
4.12720e-04,-1.28,-29.6
4.12760e-04,-1.24,-29.6
4.12800e-04,-1.2,-29.6
4.12840e-04,-1.2,-29.6
4.12880e-04,-1.16,-29.6
4.12920e-04,-1.16,-29.6
4.12960e-04,-1.16,-28.8
4.13000e-04,-1.12,-29.6
4.13040e-04,-1.08,-29.6
4.13080e-04,-1.04,-28
4.13120e-04,-1.04,-26.4
4.13160e-04,-1.04,-2.4
4.13200e-04,-0.88,-3.2
4.13240e-04,-0.96,-0.8
4.13280e-04,-0.96,0.8
4.13320e-04,-0.96,-0.8
4.13360e-04,-0.92,-1.6
4.13400e-04,-0.88,0
4.13440e-04,-0.8,0.8
4.13480e-04,-0.8,0
4.13520e-04,-0.8,-0.8
4.13560e-04,-0.76,-0.8
4.13600e-04,-0.72,0
4.13640e-04,-0.68,-0.8
4.13680e-04,-0.64,0
4.13720e-04,-0.64,-0.8
4.13760e-04,-0.6,0
4.13800e-04,-0.6,0
4.13840e-04,-0.52,-0.8
4.13880e-04,-0.48,0
4.13920e-04,-0.44,0
4.13960e-04,-0.44,0
4.14000e-04,-0.4,0
4.14040e-04,-0.36,-0.8
4.14080e-04,-0.36,0
4.14120e-04,-0.32,0
4.14160e-04,-0.24,0
4.14200e-04,-0.28,0
4.14240e-04,-0.2,0
4.14280e-04,-0.16,0
4.14320e-04,-0.12,0
4.14360e-04,-0.08,0
4.14400e-04,-0.12,-0.8
4.14440e-04,-0.08,-0.8
4.14480e-04,-0.04,0
4.14520e-04,0,0
4.14560e-04,0,-0.8
4.14600e-04,0.04,0
4.14640e-04,0.04,0
4.14680e-04,0.12,-0.8
4.14720e-04,0.12,-0.8
4.14760e-04,0.2,0
4.14800e-04,0.2,-0.8
4.14840e-04,0.24,0
4.14880e-04,0.24,0
4.14920e-04,0.28,-0.8
4.14960e-04,0.32,-0.8
4.15000e-04,0.36,0
4.15040e-04,0.4,0
4.15080e-04,0.4,-1.6
4.15120e-04,0.4,-2.4
4.15160e-04,0.44,-2.4
4.15200e-04,0.48,2.4
4.15240e-04,0.6,40
4.15280e-04,0.68,34.4
4.15320e-04,0.52,26.4
4.15360e-04,0.64,29.6
4.15400e-04,0.64,31.2
4.15440e-04,0.64,28
4.15480e-04,0.72,26.4
4.15520e-04,0.8,28.8
4.15560e-04,0.68,30.4
4.15600e-04,0.8,30.4
4.15640e-04,0.84,28.8
4.15680e-04,0.84,29.6
4.15720e-04,0.92,29.6
4.15760e-04,0.92,28.8
4.15800e-04,0.88,28
4.15840e-04,1,28
4.15880e-04,1,29.6
4.15920e-04,1,28.8
4.15960e-04,1.04,28
4.16000e-04,1.08,29.6
4.16040e-04,1.08,29.6
4.16080e-04,1.12,28.8
4.16120e-04,1.12,28.8
4.16160e-04,1.12,29.6
4.16200e-04,1.2,29.6
4.16240e-04,1.16,28.8
4.16280e-04,1.2,28
4.16320e-04,1.2,28.8
4.16360e-04,1.28,28.8
4.16400e-04,1.28,28.8
4.16440e-04,1.32,29.6
4.16480e-04,1.28,28.8
4.16520e-04,1.28,29.6
4.16560e-04,1.32,29.6
4.16600e-04,1.36,28.8
4.16640e-04,1.36,28.8
4.16680e-04,1.4,28.8
4.16720e-04,1.36,28.8
4.16760e-04,1.4,28.8
4.16800e-04,1.44,28.8
4.16840e-04,1.44,28.8
4.16880e-04,1.4,29.6
4.16920e-04,1.44,29.6
4.16960e-04,1.44,28.8
4.17000e-04,1.48,28.8
4.17040e-04,1.48,29.6
4.17080e-04,1.48,28.8
4.17120e-04,1.48,28.8
4.17160e-04,1.48,29.6
4.17200e-04,1.48,28.8
4.17240e-04,1.48,28
4.17280e-04,1.52,28.8
4.17320e-04,1.48,28.8
4.17360e-04,1.48,28.8
4.17400e-04,1.52,28.8
4.17440e-04,1.48,28.8
4.17480e-04,1.48,28.8
4.17520e-04,1.56,28.8
4.17560e-04,1.48,29.6
4.17600e-04,1.52,28.8
4.17640e-04,1.48,28.8
4.17680e-04,1.48,29.6
4.17720e-04,1.48,28.8
4.17760e-04,1.48,28.8
4.17800e-04,1.48,28.8
4.17840e-04,1.48,28.8
4.17880e-04,1.48,28.8
4.17920e-04,1.48,29.6
4.17960e-04,1.48,28.8
4.18000e-04,1.44,29.6
4.18040e-04,1.44,28.8
4.18080e-04,1.44,29.6
4.18120e-04,1.44,29.6
4.18160e-04,1.4,29.6
4.18200e-04,1.4,28.8
4.18240e-04,1.4,29.6
4.18280e-04,1.36,28.8
4.18320e-04,1.36,28
4.18360e-04,1.36,28.8
4.18400e-04,1.32,29.6
4.18440e-04,1.32,28.8
4.18480e-04,1.32,28
4.18520e-04,1.28,28.8
4.18560e-04,1.24,28.8
4.18600e-04,1.28,28.8
4.18640e-04,1.2,29.6
4.18680e-04,1.24,28.8
4.18720e-04,1.2,29.6
4.18760e-04,1.2,29.6
4.18800e-04,1.16,29.6
4.18840e-04,1.16,28.8
4.18880e-04,1.12,29.6
4.18920e-04,1.08,28
4.18960e-04,1.08,25.6
4.19000e-04,1.04,23.2
4.19040e-04,1.04,7.2
4.19080e-04,0.92,2.4
4.19120e-04,0.96,3.2
4.19160e-04,0.92,0
